Pair,tau12,error tau12,r,error r
tau28->36,1.8608497831540416,2.543993789904205,0.06837524503299329,0.1062939139243667
tau29->1,0.3367055637541396,0.9415796866726878,0.05399512888496038,0.10757960445309048
tau29->2,1.2530662246838473,1.3525095639546039,0.2025110198734185,0.09118165043707513
tau29->3,1.841102795966972,1.8251397939866632,-0.17752504315045284,0.09495843262661442
tau29->4,5.241215044271622,1.9342495366797403,-0.2930544645614109,0.1187692636553896
tau29->5,0.8130751526610339,0.9405895395071558,0.14985630538996278,0.07110622993211076
tau29->6,0.6735206952445139,2.143097241521269,-0.30300403863480774,0.09332181883584642
tau29->7,0.135578228480854,0.8589530678789458,0.031113205656945662,0.1047810605615248
tau29->8,0.29737181403652724,1.9356156097229424,-0.2576443140927544,0.08865715642841836
tau29->9,0.028900106311794016,1.1031810909798445,0.002881886840957835,0.11891005376644223
tau29->10,1.4884037324659027,1.7967540393068773,0.16898096529342094,0.0896097986680081
tau29->11,0.7691943234214264,1.1878435774142655,0.09435591736924517,0.10864859881243247
tau29->12,0.21296880194767775,1.6023934707897232,-0.2644452690079778,0.08342692567999667
tau29->13,0.4265456238803471,1.004454933798807,-0.062363898652407115,0.10009448095224147
tau29->14,5.732589767244261,1.6395165174012054,-0.5971226699095515,0.07656707196189501
tau29->15,0.2587255240993605,0.9511275801195822,-0.05519303366177483,0.07575731289852235
tau29->16,0.2828657538528837,1.2563887565392444,-0.2788562982624633,0.0937320504030159
tau29->17,0.19269378217819816,0.9586516440852267,-0.14111594499903443,0.09113231303047943
tau29->18,0.275736249580035,0.8495307367372597,-0.06436279255784869,0.09213014713326739
tau29->19,1.1925891494541703,1.4250411110717365,-0.08006201755346039,0.09930308992262524
tau29->20,0.36313210235449217,1.040585621143363,0.09381498979995942,0.10219359339107562
tau29->21,2.778100409584472,1.5260112499351248,0.23987674874819093,0.08209623717723559
tau29->22,0.6605507260519793,0.9277781609615752,-0.12431576145640454,0.07776230423474303
tau29->23,0.8575238852559464,1.4949386066103882,0.04228391037815375,0.08591403617488336
tau29->24,0.012424220331846373,0.6674859089010209,-0.20809863627873054,0.07180482511150668
tau29->25,0.983497343173917,3.3252300945025937,-0.8115461654937809,0.03503290071881842
tau29->26,0.4544269256265927,3.448495235835129,0.5466449182658294,0.07106887416986106
tau29->27,4.9558957250459645,2.4041919813698525,-0.7636773298472377,0.03415932887911388
tau29->28,0.4443070140704545,1.8845024377147366,0.6211454632843658,0.050658144401995835
tau29->29,7.011743398899394,5.7934437642655325,1.0,0.0
tau29->30,0.32302522028353137,0.7629140527490965,0.04844109516346048,0.09447723419006383
tau29->31,3.356559310920745,2.165640649256617,-0.41234187928484456,0.07422607421122839
tau29->32,0.10310201363488888,0.7312697150731265,-0.07250090641497614,0.07318164197288494
tau29->33,1.637881629870259,2.160410735401207,0.2957362627286104,0.10087426846449808
tau29->34,0.9940504310265221,0.9213087149032637,-0.14985301137768786,0.09353540951292326
tau29->35,0.09513722551868127,2.2099168288120854,0.2875372481915118,0.1039106861610529
tau29->36,0.7831574473783328,1.4065926732621352,-0.10434263664046076,0.1183030977397036
tau30->1,25.18097809178076,7.533798814255068,0.8158951397677993,0.03846337934813259
tau30->2,12.217100126471037,3.9518950462416607,0.3537881634941525,0.09023715404880325
tau30->3,2.8513557206139066,2.7633440324595515,-0.20481669074603343,0.11515325305851515
tau30->4,6.13929222979524,5.077558194425935,-0.5516421645069806,0.06563936682758373
tau30->5,5.866245026987972,3.9045460890232997,0.19395827946522487,0.1290673717649326
tau30->6,0.49451372509658736,1.7561186593779874,-0.08264046844996582,0.11527811614551084
tau30->7,2.7900240586509395,5.037957596604991,0.2988465774492263,0.0782076696730882
tau30->8,2.4012464175252224,3.097920316365331,0.2621166455017555,0.10796592318817912
tau30->9,2.289191337834555,2.422328642577455,0.07596298892575362,0.10292974423050638
tau30->10,2.6132852535199538,2.7284940142715364,-0.13723080949535496,0.11062580624273363
tau30->11,28.473095240249915,9.878824280748828,0.844406942155673,0.03454249997213978
tau30->12,11.832881839549005,3.5867663810448858,0.2955781604309567,0.10648414900572548
tau30->13,1.2597051994822215,2.5245796922103496,-0.18650047980662254,0.12925519298604407
tau30->14,9.649286191528146,2.71109201969338,-0.4836310138344054,0.062362880539358075
tau30->15,2.6949846376551325,6.559817005428947,-0.04347733549996226,0.16145251011814607
tau30->16,0.9415116671174516,1.931216224284069,-0.1785602854547792,0.11423158136530466
tau30->17,1.5155813286851503,3.720451605625583,0.3790379103072183,0.08201273990015355
tau30->18,2.0094624554091456,2.9841777283382576,0.2675418209517706,0.11273675086915862
tau30->19,4.915688260273844,4.035928498706378,-0.2815532954002989,0.0880805991281221
tau30->20,5.017361611275489,2.8066795707143295,-0.1383326347954118,0.08580005333805621
tau30->21,0.0896312512612822,1.1092011588704784,0.051336393613349726,0.085448606875486
tau30->22,1.1630906787515518,2.260374422487829,-0.13447531034703591,0.08765475568187106
tau30->23,0.41331608177517787,2.3406327899834163,0.2244880511769945,0.0811018183107324
tau30->24,0.25367798849902135,0.9302937178107951,-0.04498533246533161,0.08646684460802798
tau30->25,1.510845117728267,1.4712182771808784,0.13284909929840932,0.1037602142261839
tau30->26,1.0249199696372142,3.9940747645738877,-0.3710698375461091,0.10259071442819148
tau30->27,3.3285212725675724,2.737733052131247,0.33400198936954256,0.09657944780032676
tau30->28,2.28156860309431,1.5253866887769383,-0.2822554052783883,0.09012809135093382
tau30->29,0.38326361276770937,1.2163997348302824,0.04844109516346048,0.09447723419006383
tau30->30,5.719054289269342,10.774274752834916,1.0,0.0
tau30->31,0.052337470748382124,3.845841359066867,-0.3758544081942472,0.07425551790952281
tau30->32,1.6003705638322225,5.046199732065867,-0.41107860130901497,0.09316275293104033
tau30->33,0.5578894135970512,1.691157139008493,-0.08118503836736353,0.09111581977127245
tau30->34,4.634168156343156,2.537339512736869,-0.24730972206291504,0.0921177122251973
tau30->35,0.7994471207149372,1.3814290777623441,-0.09124358054954033,0.09010343083683771
tau30->36,0.8774354627632235,1.1341815203951142,0.05999956572924385,0.07615584176787155
tau31->1,0.4593880793140676,0.823855332011517,-0.09775493007898707,0.0779109630904585
tau31->2,7.251045261059813,3.44293845509939,-0.5582495323196892,0.06963666413701372
tau31->3,2.7465034682186467,1.6260478325712668,0.1872942025826817,0.09220681955501446
tau31->4,12.391432606473977,3.4063741289500244,0.7785471078302896,0.033024880163609834
tau31->5,1.9053084585710856,1.3400283486202225,-0.19624044209273622,0.11846849481157033
tau31->6,0.15905771996418608,0.5727890696003638,0.03754322396290138,0.0749691168148209
tau31->7,1.2762588745205785,1.3964469516675988,-0.0969162500941839,0.10987796221400935
tau31->8,0.15561809951970537,1.104177590640925,0.12997399943010043,0.0932726515786055
tau31->9,0.49641100620842954,1.5341052118417378,-0.16269690951411717,0.09186760402468054
tau31->10,0.8794081742311005,1.3616454880047124,0.07109092957627,0.10208449570449811
tau31->11,0.5740070764534096,1.0278018528328072,-0.1268020339432786,0.07940389734156363
tau31->12,4.418298155676922,2.7456889349049898,-0.4139398601081445,0.07977645952403624
tau31->13,3.910463480313876,2.2686609271293676,0.35944146470127003,0.0726306851344091
tau31->14,8.23158583896249,2.620061003878433,0.8589141937544205,0.02246196054153304
tau31->15,4.230243244349337,2.304293375059583,-0.24219646667649447,0.10877086989240224
tau31->16,0.18560397819978655,0.6000131720900168,0.0966960906887097,0.07884246093459689
tau31->17,0.5705380714639507,1.1885033276436192,0.054321228801318754,0.0981146142423982
tau31->18,0.2317853079177423,0.8596208803286555,-0.09915568308146801,0.08585594878466003
tau31->19,0.6104317449651445,1.070602387292297,0.06915120001760007,0.0872370492235992
tau31->20,0.6856017631926474,1.4720910277927874,0.17768561884014575,0.10448692119267408
tau31->21,0.10918710831126197,0.555875507069892,-0.019260284270912562,0.08280945391947253
tau31->22,0.08317830387148244,0.8208120280373581,0.09850058937709692,0.09387950412434601
tau31->23,0.8392799884896731,1.0364923687804872,0.05800619685946726,0.07973620527797382
tau31->24,0.03247236025139191,0.37580239955767347,0.05962046266397426,0.09069897306890731
tau31->25,3.628534745747953,2.078249939053362,0.47674860724940504,0.07805776530983766
tau31->26,1.0169985987144121,1.537421627190508,-0.23331136290025462,0.09009337566438007
tau31->27,2.7403356333286384,1.387265502971275,0.35595432367267615,0.08391325288533369
tau31->28,0.7695706949630347,1.173540885310696,-0.39708781674901583,0.09074233564025477
tau31->29,4.499279456796567,2.320660125304816,-0.41234187928484456,0.07422607421122839
tau31->30,5.229992958612851,2.123906625384212,-0.3758544081942472,0.07425551790952281
tau31->31,13.258245177711649,5.061627572597575,1.0,0.0
tau31->32,1.2424995013970856,1.4078077208547577,0.2209147269249247,0.07726821569662146
tau31->33,1.421037073033736,2.171534498481051,0.2845846798667622,0.08722176313657605
tau31->34,0.26721591181314913,0.5995566027640992,0.12277723411403542,0.08645160568484844
tau31->35,2.7241984208505614,2.3336668045618367,0.10407161096892548,0.08688226325162952
tau31->36,0.8790743466733145,1.1562045538191206,-0.09995116384099625,0.10198146283177723
tau32->1,0.11307389346830078,0.8949529514494898,-0.026948560178455244,0.13786048465555273
tau32->2,0.20834374505971714,0.8336794390052791,-0.14923921857422892,0.08579511687325674
tau32->3,1.8453327113493154,1.4373686382413369,0.25429160760023733,0.09995000493183627
tau32->4,0.7969219969625153,1.2849737606921134,0.26783219603503994,0.07413479400474801
tau32->5,0.4873061044973194,1.1810669175001878,0.07849617319097295,0.18158859476793704
tau32->6,4.524005758112443,2.070325887579827,0.30039959833996804,0.1204956289429733
tau32->7,1.7868883162322093,1.4411843632560084,0.12367783975065987,0.10143193059620192
tau32->8,2.1546100953195824,1.423217471377812,-0.2554790181357516,0.07166783436279495
tau32->9,0.6417041282797205,1.0451604214844632,-0.10676122079864672,0.06791401642348129
tau32->10,0.36040365431791915,0.8931029724907112,0.09006605345048412,0.08444570767426995
tau32->11,0.07068868730404308,0.9706300437152693,-0.018842396798147427,0.1389941625104713
tau32->12,0.04652872090309319,0.6944134454849961,-0.027841854317728405,0.10918770146117313
tau32->13,1.7839396226833932,1.1609595761724343,0.20260379503869363,0.10537576448751473
tau32->14,1.282668761471714,0.8806732902535404,0.2782479564359124,0.062383154350654675
tau32->15,0.25792780327399056,2.3964324319063905,0.30408429895970907,0.1308300663871859
tau32->16,2.1117244166616,1.2349575889180306,0.28741613242279973,0.11769902014330205
tau32->17,0.6952161959362004,0.8324663610519084,-0.0850722775766644,0.09066345541357763
tau32->18,0.549528210163221,2.3743486504129385,-0.37794301497040345,0.07513623156225283
tau32->19,1.4072091773133455,1.3294924657026548,0.19288083371135004,0.06772861883379498
tau32->20,0.033129030877248694,0.8128702310860562,0.09413729796566957,0.08156080910656499
tau32->21,0.14990157771434762,0.3948645988769543,-0.02722694677751116,0.05720344602885256
tau32->22,0.0055048307406978655,0.40626623957966906,-0.0018181130148457612,0.07043655439505764
tau32->23,0.12967516766026715,0.6606667085612877,-0.14001165143986308,0.06113665919311738
tau32->24,0.27508882478190316,0.48758895995017937,0.09995781299112513,0.06920238437308007
tau32->25,0.642343615343005,1.12482752236059,-0.3225717229915537,0.05483485170659227
tau32->26,8.614736060754744,3.313669033807822,0.6691304011230788,0.043137893197595686
tau32->27,0.19206915919219045,1.1759864427274251,-0.3351161323107043,0.062070140616448714
tau32->28,1.6008258823237018,1.2933881781571754,0.5267210403495776,0.04805706992544732
tau32->29,0.14606324672384693,0.5464626056801242,-0.07250090641497614,0.07318164197288494
tau32->30,0.37166949951487893,1.97693314606664,-0.41107860130901497,0.09316275293104033
tau32->31,1.392629600373229,1.537480764264628,0.2209147269249247,0.07726821569662146
tau32->32,13.976720687357744,5.146971270741998,1.0,0.0
tau32->33,0.02496008557315499,1.0046282355159553,-0.0016471829941106155,0.08161389833783034
tau32->34,1.3734255587406072,1.1200822357346687,0.25945014909263037,0.09049279105073345
tau32->35,2.8952791841670957,2.2238605732428103,0.14184569734278005,0.11275517486723817
tau32->36,0.4622325262791817,1.0964771895791474,-0.02128121239716212,0.055701042518771844
tau33->1,0.3683219551751464,0.9774252690662383,-0.0787420901895883,0.09328105227074958
tau33->2,2.2403315999535924,1.8332041305725233,-0.22207320903336603,0.10838836620659112
tau33->3,7.4198014567642545,2.439586970893365,0.24096174908428336,0.08851834530167184
tau33->4,6.846096107824896,2.5665903219910136,0.4905586804001675,0.0639250056127664
tau33->5,0.04735066223881517,0.7737781892282678,-0.00671158974950403,0.08431869899851772
tau33->6,0.33096140610313046,1.7062057375264883,-0.1694840764360545,0.08379126244411834
tau33->7,5.089772776180665,2.8746775320554585,-0.1231941697855798,0.10191600714973237
tau33->8,0.4327993605564984,1.0725052558601327,-0.08221965916037982,0.0968329176331671
tau33->9,1.1900015955745233,3.2651777535570887,-0.26436096756786814,0.09370825556194089
tau33->10,3.7624515673939887,2.7023294846413894,0.21837673455537865,0.08941829191138702
tau33->11,0.09536999117908238,0.8540759574027709,0.012245492677348932,0.08536311661024239
tau33->12,7.575019899994894,3.29692140768333,-0.49307390793526534,0.0836174859222984
tau33->13,14.405244528945664,4.248200483097111,0.6597496854967113,0.042517769990304786
tau33->14,2.703605923154397,1.2573350219447337,0.2541392786526635,0.08722011981325654
tau33->15,6.139090053539726,3.328759249726138,-0.3073825406716823,0.07769155131203513
tau33->16,0.6807848048651127,1.0665275223683552,-0.15024055653773644,0.0834717761332042
tau33->17,1.6176849485764575,1.8928528852793236,-0.07401297830093226,0.09292483798155383
tau33->18,0.03688689906704449,0.912215898000807,-0.07240156435097436,0.09596628141939327
tau33->19,0.41504392142967195,1.3179185046556776,-0.040297679713458746,0.09838198738013142
tau33->20,2.0345600119261307,3.7146379360988204,0.34951400294723217,0.0790192250284005
tau33->21,4.8274246225917,2.4067477655463247,0.3431791061776794,0.10516238364339717
tau33->22,1.4625698420052313,1.8197733286917601,-0.25790046744663625,0.10104812653029564
tau33->23,3.5230483647310673,2.264575227101868,0.32760662933669593,0.10364896369294431
tau33->24,0.8111581378738963,1.5438213350100478,-0.3523371784829152,0.09022472709633754
tau33->25,0.7833231040035024,0.9109001747057612,-0.15352808689221087,0.10547748834995294
tau33->26,0.44837798801440126,1.2507188088387335,0.1637841716919444,0.0957461272795327
tau33->27,1.1945468901875465,1.3914443333868964,-0.2785663383670589,0.09824746078606537
tau33->28,0.06205180785326597,0.3814471678560919,0.01745154497455841,0.10295222386525864
tau33->29,3.0790244279927914,2.3938901572009863,0.2957362627286104,0.10087426846449808
tau33->30,0.3933513278988971,0.8623216068566588,-0.08118503836736353,0.09111581977127245
tau33->31,1.244659088691459,2.05186551070897,0.2845846798667622,0.08722176313657605
tau33->32,0.002900670387640157,0.698157928964677,-0.0016471829941106155,0.08161389833783034
tau33->33,10.89993706369923,7.904849965328694,1.0,0.0
tau33->34,0.5285654725689075,1.111640061863098,-0.18233900580774748,0.08224297256179113
tau33->35,1.8073809662854716,1.6504240465514046,0.10532827307399505,0.11147768564687155
tau33->36,0.20567516255293516,1.1357213868556013,0.02215315934959099,0.11852654398919406
tau34->1,0.06659759883249693,1.2728259243400912,-0.05275881180668928,0.10361874553147775
tau34->2,1.7545343887505724,2.1372914193633457,-0.19605490874501336,0.08629968089550494
tau34->3,1.2475350709536719,4.353936350522383,0.39054749742948036,0.08545999578085706
tau34->4,0.008939359553877974,0.8812025074083967,0.06018924779658831,0.08528209490349334
tau34->5,9.616034414237225,5.185280996833982,-0.45704695532440154,0.06002387051609763
tau34->6,8.3031408706822,9.67743590966787,0.8410415192769536,0.024164537943357753
tau34->7,0.39113524695171836,1.8233006041451703,-0.03833134976660813,0.10893691069154872
tau34->8,0.598851938100744,3.3475285518639906,-0.30974420828380306,0.09332481641800586
tau34->9,0.7993544398929443,5.032964882866433,0.32347580360599526,0.09969842521781823
tau34->10,3.6343183217239794,3.8966582311988147,-0.19707379636395564,0.11112244968392264
tau34->11,0.20093587842076277,2.338013140549899,-0.1541394739980136,0.10664738568467551
tau34->12,0.03981488910531894,0.938598952476904,-0.012165104754430982,0.08118333550657596
tau34->13,1.0038717406448303,2.8510704269131484,0.24306743215922014,0.09995274649450016
tau34->14,0.9685862196104544,1.0884335310576763,0.16420127983067964,0.08695134530014523
tau34->15,3.979099506151419,2.826482773703604,-0.12513107149066258,0.08058585620565042
tau34->16,10.062449621723303,8.094493615002957,0.9169105065863776,0.01232992299850873
tau34->17,0.7926495680235957,2.101719601848463,-0.22497073996651262,0.10928297440415631
tau34->18,7.428810425880986,3.769095765498511,-0.36062784756242705,0.08746863913215973
tau34->19,8.439701772255123,4.59478452768031,0.33155326722176803,0.0975716585620609
tau34->20,8.20052588619211,5.818029019343489,-0.45890120503261045,0.08500425280828673
tau34->21,1.8980766031241931,2.372368605179075,-0.19453827623809866,0.09008672564255264
tau34->22,8.672989723283697,4.218152225288561,0.3399746485109916,0.09197974813642068
tau34->23,7.812377665272709,5.013055552135433,-0.5423781388848329,0.06874659137259584
tau34->24,1.1618340340239954,2.187543157977247,0.3034828153289325,0.08637696653789653
tau34->25,4.458709986992604,2.864986159899267,-0.15432984867067978,0.09821104268454052
tau34->26,1.2152539606428872,3.092931401257051,0.2647293804852615,0.09902880320623528
tau34->27,1.451782012309081,1.2773202721174204,-0.09774077750439565,0.10091510742839367
tau34->28,1.5338941477144816,1.2647807786015737,0.20810846761857407,0.09634886334847073
tau34->29,3.9641160667153392,2.3803879409133377,-0.14985301137768786,0.09353540951292326
tau34->30,0.40982014705795683,2.78559744636013,-0.24730972206291504,0.0921177122251973
tau34->31,1.246269412234254,1.6326880234583294,0.12277723411403542,0.08645160568484844
tau34->32,6.864097234504508,2.8375396841469818,0.25945014909263037,0.09049279105073345
tau34->33,1.7687127995280738,2.798513922186718,-0.18233900580774748,0.08224297256179113
tau34->34,7.0127623399531585,9.951655485895694,1.0,0.0
tau34->35,3.4248524793421793,4.232808816016736,-0.3007912970955789,0.08275815794457642
tau34->36,1.2291047393517682,2.543556418396397,-0.2519154832074385,0.06865930991496205
tau35->1,0.00571684749361303,0.38161408648993167,-0.001984291729346876,0.08919524484184851
tau35->2,0.15250603231971124,0.46675520507329893,-0.0803801680334185,0.10080196212842528
tau35->3,0.7380412664831637,0.649036966205505,0.08743055892656398,0.08785939055594509
tau35->4,0.01734725736757323,0.5755569787656191,0.22486780245421129,0.10289417257161854
tau35->5,0.24671742436973793,0.9838740107994409,0.2994468819924295,0.07272852605280553
tau35->6,1.0162957624022728,1.2353564019549046,-0.3057715169728941,0.08318389952943589
tau35->7,0.38591161200874075,0.680355020770174,0.1347845928142624,0.08863018429816104
tau35->8,0.06836450796356003,0.4868190311398791,-0.14099779810256763,0.110097632752532
tau35->9,0.7082490761913967,0.8520916291395584,-0.13408250496511842,0.10287890515668754
tau35->10,2.3703884898427328,1.8595440178571394,0.43021308263109426,0.08815784886398859
tau35->11,0.09656867706430013,0.3708051948241412,0.028944199438089,0.0857320518827038
tau35->12,0.7778725452067624,0.8609783469743508,-0.16583487848946388,0.11286412280148968
tau35->13,0.5626395294546321,0.6312684450209078,0.08861781766008088,0.09335850058013458
tau35->14,0.09132341842121079,0.22487722849596734,0.08150625275171512,0.09583495825106508
tau35->15,0.12383339696835563,0.5004856617153005,0.06385365902203603,0.0903545000938239
tau35->16,0.1933594645865174,0.9613446094059646,-0.3141651739829735,0.08213608068003406
tau35->17,0.3083506134035107,0.509740997760411,-0.06142056546304259,0.08732174984604192
tau35->18,0.35990242013748563,0.707449154722916,-0.23014443862306697,0.1064777833152212
tau35->19,0.18010401846806848,0.626397983795289,0.07179865124751758,0.0984225214029182
tau35->20,1.0405208322146338,1.3675633331729513,0.3613294107933634,0.08704183432055146
tau35->21,1.0522847706078984,0.633988816528512,0.16364038480075246,0.101089320066136
tau35->22,0.4014280107773873,0.4385493104931187,-0.11620721639528088,0.09259198386955778
tau35->23,0.49600037800161967,0.5600201804311224,0.19477580417752874,0.09553086932755821
tau35->24,0.34142378293031833,0.42107150260153814,-0.08893924062464033,0.10052310151126412
tau35->25,0.20825233764174342,0.5130809986533765,-0.24215033519833318,0.10313846891558204
tau35->26,0.2530942559806003,0.8605910113411194,0.2630838711133127,0.09716943639210288
tau35->27,0.764782370008406,0.5272224739607387,-0.2871632655255133,0.10048441179454852
tau35->28,0.5100434790093462,0.3959445464024474,0.2895927266284628,0.09256997336461474
tau35->29,0.5346746011338531,1.04328678326276,0.2875372481915118,0.1039106861610529
tau35->30,0.3758196485987887,0.4434268961260159,-0.09124358054954033,0.09010343083683771
tau35->31,1.278715403973257,1.0370414925047071,0.10407161096892548,0.08688226325162952
tau35->32,1.473039467766256,1.0829043668083342,0.14184569734278005,0.11275517486723817
tau35->33,0.8798746780485456,0.8366175494445292,0.10532827307399505,0.11147768564687155
tau35->34,0.426927671356943,0.7785729007957771,-0.3007912970955789,0.08275815794457642
tau35->35,9.012664619277627,4.088484440478366,1.0,0.0
tau35->36,0.3712001117383716,0.8268969988519566,-0.2839794433091315,0.08386629895439893
tau36->1,1.0727170890571716,1.418862939782906,0.1911874272204198,0.07120701742776984
tau36->2,0.18142646150974706,0.809384090759703,-0.029812251126640096,0.09743892028496152
tau36->3,0.34238732780566833,1.093264634422644,-0.11186362796687982,0.09214959434944649
tau36->4,0.46124797488626,0.9763980781092302,-0.16212823029661347,0.0885825328068801
tau36->5,0.057212050627783596,0.4748788151219416,-0.033818695966497364,0.05954054235479551
tau36->6,2.0655486942553494,1.8008884946036876,-0.20289594458629198,0.07453312489339743
tau36->7,0.37727277679992266,1.3113931916325623,-0.07194825878280181,0.1075117054205501
tau36->8,0.05440791825337341,0.8147420172706765,0.020036305502441804,0.11037340595903161
tau36->9,0.3609088039030851,2.121121875969428,-0.15806820980810316,0.11062862644890428
tau36->10,0.21738287571425136,1.2215561182104384,-0.021930748626500164,0.08994206958134163
tau36->11,0.19802065274377256,0.5923102944838483,0.032325843908500775,0.0663396446229986
tau36->12,0.23744003392278407,0.922553159839187,-0.03607268065374391,0.10332696856475156
tau36->13,0.004907962668215766,0.6362761586743072,-0.02086982570346173,0.08399349123863326
tau36->14,0.3960607202159995,0.6223822112402634,-0.0738093654609675,0.10338252671806032
tau36->15,0.36521806435246595,1.352860357467955,-0.10843310531998576,0.0654971244252403
tau36->16,0.8307148263472026,1.4584639027503532,-0.21109971561801988,0.07176589858441898
tau36->17,0.6154663446613764,1.195419923332425,0.09806413333632415,0.10639106420747999
tau36->18,1.7713170490240573,1.5006986689310051,0.15428853670285442,0.09781245700876898
tau36->19,1.2698996514463652,2.0749571387568397,-0.12160647839464539,0.10625317002122386
tau36->20,0.77410753062049,2.188898682270058,0.2123349417876506,0.08593307167333084
tau36->21,2.352662756294457,4.568978608869155,-0.737233214946119,0.04391207509306373
tau36->22,4.842933371429174,4.103229749236103,0.5997090526191748,0.053682392301196175
tau36->23,0.5594745407752652,2.8212655738211794,-0.4828792872662376,0.06494038278803689
tau36->24,5.558588508141264,2.7221830102064564,0.6244445617607232,0.05092102330151507
tau36->25,0.023395825074572968,0.6189117031983916,0.006499244347331417,0.13256292110587717
tau36->26,0.19981872256072158,0.7868781059933992,-0.07355924277009677,0.1068592441136403
tau36->27,0.7761706523897302,0.7855711438674603,0.16035771700954057,0.12415102690383815
tau36->28,0.43214365744193645,0.6582361134883656,0.06837524503299329,0.1062939139243667
tau36->29,0.5057641338833071,1.1545511910708857,-0.10434263664046076,0.1183030977397036
tau36->30,0.061073899320256655,0.5504159103828712,0.05999956572924385,0.07615584176787155
tau36->31,0.9194529903018355,1.1580747187778495,-0.09995116384099625,0.10198146283177723
tau36->32,0.28443344146539423,0.7094799403419638,-0.02128121239716212,0.055701042518771844
tau36->33,0.33840176765954894,1.570313160860647,0.02215315934959099,0.11852654398919406
tau36->34,0.5385938568441611,1.3733594624140995,-0.2519154832074385,0.06865930991496205
tau36->35,4.109644354255856,2.417788453437474,-0.2839794433091315,0.08386629895439893
tau36->36,17.08405401678702,4.85137862815438,1.0,0.0
