Index,Tau Value,R Value
"[31,6]",0.21637743384407987,0.004923206288613015
"[31,7]",2.0851182280121052,0.014170587893463484
"[31,8]",0.005222766990288076,0.001201031816999535
"[31,9]",1.2169578367124783,-0.021372607098908092
"[31,10]",1.8650812235164722,0.19040041189191692
"[31,11]",0.09298775283321101,0.0011113378664168495
"[31,12]",2.4656336485437556,-0.06565100386076483
"[31,13]",2.7919776834519086,-0.03848802325045294
"[31,14]",12.046426474079608,-0.15021697613815324
"[31,15]",12.24157603989952,0.12057804443181862
"[31,16]",2.207663984274285,0.020598382498742303
"[31,17]",1.2326529624437865,0.009342897946908747
"[31,18]",0.2701042922194637,0.010175148905401521
"[31,19]",0.673777728853005,-0.01971824898320133
"[31,20]",17.84796757219544,0.3928911368846715
"[31,21]",15.99720305039208,0.0826464114814198
"[31,22]",1.4010353260815303,-0.024349607622071105
"[31,23]",28.214768505913636,-0.11952280241350165
"[31,24]",14.39114922329545,0.14282833655246283
"[31,25]",28.851967846077276,0.8721771370028781
"[31,26]",8.570890763735319,0.16087141339116653
"[31,27]",42.86069814121583,0.7394763702074201
"[31,28]",6.095666930721073,0.14708894133222689
"[31,29]",0.21464662622045919,0.16317280015436217
"[31,30]",10.248519685924432,-0.17649892117599494
"[31,31]",nan,1.0
"[31,32]",0.7849898526512912,-0.14469711995599582
"[31,33]",13.305623809966045,0.14224451643351216
"[31,34]",5.5855954473787675,-0.12051504865461184
"[31,35]",20.633138506120982,0.21137298623733797
"[32,0]",3.1359688910356973,-0.20042234401729692
"[32,1]",2.190707488975259,0.06944451127720347
"[32,2]",4.1324689192710045,0.18605444381627168
"[32,3]",2.6288123457055628,0.048109169464863676
"[32,4]",3.5600229225986264,0.041701631944971805
"[32,5]",6.1415542721532494,0.04442093692193428
"[32,6]",1.4896122901638313,-0.02284864120319049
"[32,7]",0.38210637546236925,0.010904047068367588
"[32,8]",1.2685049683464797,0.01461089385036267
"[32,9]",4.696811739919769,0.0745080776799308
"[32,10]",1.820573994163862,-0.1775295982998512
"[32,11]",1.263640381458462,0.02547225475134055
"[32,12]",5.879333997275612,0.2996785704742183
"[32,13]",1.4907876965627331,0.056252807658348815
"[32,14]",7.184820227535147,0.12661850251402132
"[32,15]",3.872546952089693,0.027480760003577537
"[32,16]",1.5318652231093703,-0.04847684874320086
"[32,17]",1.6214741339631846,-0.0225162354882528
"[32,18]",3.3128814440896948,0.03948968907775823
"[32,19]",2.0189456523960065,0.07176483585239239
"[32,20]",1.0524602243818812,-0.10576313059417963
"[32,21]",0.0863209930110934,-0.04088730351665412
"[32,22]",0.2203897569491261,0.02290910081471405
"[32,23]",3.040822755037043,-0.09652466854951498
"[32,24]",0.7025566431883065,-0.16949313665173932
"[32,25]",0.051783790971415604,0.009538722828958375
"[32,26]",9.498913293391043,0.34128858657039723
"[32,27]",2.946404040087347,-0.10976966419697146
"[32,28]",20.239392022723848,-0.05726332671695537
"[32,29]",0.9167248744897212,-0.17937911854966043
"[32,30]",16.998201137567634,0.0977719817070586
"[32,31]",1.7393027786311852,-0.14469711995599582
"[32,32]",nan,1.0
"[32,33]",4.237346874529628,0.03548051259308782
"[32,34]",3.6530049402618907,-0.2742326903547361
"[32,35]",5.386730042543744,-0.15906009032004578
"[33,0]",57.0428777986651,-0.03730623720351042
"[33,1]",3.0723012293958405,-0.04592380102253675
"[33,2]",2.8210335303675134,-0.029876819495164676
"[33,3]",4.880078063368074,-0.08320408515914769
"[33,4]",38.66962295013624,-0.3159223941184882
"[33,5]",48.877090074738994,0.8055156972565038
"[33,6]",2.9619133780778615,0.047629904291244196
"[33,7]",2.656107717956337,-0.04796425886299132
"[33,8]",0.826770988418183,0.10116486653915185
"[33,9]",1.5146717376366128,0.02571785381876535
"[33,10]",66.29833873859292,-0.021923979783397794
"[33,11]",2.812958899741844,-0.05271772998290953
"[33,12]",1.616869950003293,0.01415078313332382
"[33,13]",0.6132665527247719,-0.08781950715892145
"[33,14]",40.7295229840902,-0.18307801811041644
"[33,15]",49.206087183769455,0.9282249717037347
"[33,16]",1.0531380124768028,0.02822310043386418
"[33,17]",4.168367871783555,-0.054307417399830256
"[33,18]",29.889279848152245,0.13144089272892295
"[33,19]",1.28608910243126,-0.01011302855174147
"[33,20]",10.752616265528856,0.229080931221243
"[33,21]",1.2644408347033105,-0.00782272196669997
"[33,22]",9.145988752148895,-0.03824666684892268
"[33,23]",49.39838447677749,-0.3960148121405989
"[33,24]",19.224957039727517,0.06186329555657402
"[33,25]",46.58331368274114,0.2757258800931212
"[33,26]",3.261715119243503,0.05555702895475952
"[33,27]",39.28374247931171,0.229432328420204
"[33,28]",22.605955356291144,0.3197965513335224
"[33,29]",77.42397086550768,-0.01934307590243522
"[33,30]",0.2739459672520637,0.011120147073867766
"[33,31]",29.49013929643134,0.14224451643351216
"[33,32]",17.53148510106492,0.03548051259308782
"[33,33]",nan,1.0
"[33,34]",2.2500851353092766,0.006241870108824969
"[33,35]",43.39493851579875,0.2559977880895017
"[34,0]",21.674846733343,-0.23433504757362708
"[34,1]",0.5996167610479921,0.05324771925028597
"[34,2]",2.9463777698508284,-0.059819383804635896
"[34,3]",11.720464063800982,-0.10528759443642471
"[34,4]",7.820649785646956,0.05457468328695525
"[34,5]",4.171962448331671,0.008586808623710059
"[34,6]",1.4596281889398848,0.013695971202684665
"[34,7]",3.388221996316432,-0.02912508817094166
"[34,8]",5.761885600189204,0.034768076283667036
"[34,9]",0.6325813279892969,0.026917911330080625
"[34,10]",20.30840699614356,-0.1393710413488283
"[34,11]",2.0417488857428596,0.058766275586180756
"[34,12]",7.146890409524301,-0.1167914588942024
"[34,13]",15.4430096270957,-0.09226175998556882
"[34,14]",13.268444692271927,0.09729401947225892
"[34,15]",6.372045484229607,0.01169320117122943
"[34,16]",0.3242543347118233,-0.00542096205990723
"[34,17]",2.325094919369687,-0.028038888995271606
"[34,18]",7.044571460660677,0.0628145366682963
"[34,19]",0.3713090434098425,0.023848838195633954
"[34,20]",33.98492791092292,-0.5552307403401052
"[34,21]",31.546457739585502,-0.21934620603833976
"[34,22]",45.71459202864807,-0.413707827355083
"[34,23]",37.97243850415764,-0.23726264032092026
"[34,24]",46.92989377737192,0.2190501362328525
"[34,25]",20.54202627616998,-0.07990416320593882
"[34,26]",43.67713420543346,-0.5249929517574772
"[34,27]",31.147562068551014,-0.23996221189010128
"[34,28]",42.640724538314046,0.06496828044918485
"[34,29]",24.33035176639151,-0.201178317357984
"[34,30]",16.561174877409712,-0.1710643728261143
"[34,31]",23.906017455858464,-0.12051504865461184
"[34,32]",10.355327549789726,-0.2742326903547361
"[34,33]",3.556446181923072,0.006241870108824969
"[34,34]",nan,1.0
"[34,35]",46.773018873044116,0.22658532464331543
"[35,0]",12.48191264355388,0.05818452164093549
"[35,1]",1.5581206997297326,0.032763041941544294
"[35,2]",3.0216526123225833,-0.11107565719304638
"[35,3]",4.557497514746748,-0.10592490205102599
"[35,4]",10.433584191664762,-0.1073031068411375
"[35,5]",6.9122514325155775,0.17705553396835721
"[35,6]",1.004091776666991,0.05576366540271323
"[35,7]",0.11740222033372677,0.002895716469627933
"[35,8]",8.321595763905814,0.0957507594334048
"[35,9]",0.05533093898816584,-0.025180660040252018
"[35,10]",21.528175179888738,-0.08736623792624831
"[35,11]",1.4383934598623769,0.02078355786386081
"[35,12]",6.8030587834999015,-0.10951394738076746
"[35,13]",4.184745870007304,-0.1277486789958832
"[35,14]",13.796869250082587,-0.08969721596950939
"[35,15]",8.865546446376545,0.22016303722636432
"[35,16]",2.4100902247896205,0.06515069964708313
"[35,17]",0.524492677560806,0.009781023102791976
"[35,18]",5.34365326165701,0.10854103800979302
"[35,19]",1.8791512562113994,-0.04699496052935244
"[35,20]",7.586467226320409,0.14098509831458306
"[35,21]",26.095840217966234,0.3388617675763374
"[35,22]",43.177806795565154,-0.25371402598983894
"[35,23]",10.699010790414182,0.06643711018327775
"[35,24]",2.609706588885679,-0.062283873346830505
"[35,25]",50.248881968066854,0.24881683676754587
"[35,26]",3.014805488210779,-0.023315180754592456
"[35,27]",15.778795381414227,0.3608521682293368
"[35,28]",23.171036371751445,0.155496297927544
"[35,29]",32.064106115446975,-0.11474895722772628
"[35,30]",1.7225006141910948,-0.321613164722826
"[35,31]",50.440353148172655,0.21137298623733797
"[35,32]",6.677088133714542,-0.15906009032004578
"[35,33]",17.58850255646479,0.2559977880895017
"[35,34]",50.711685239008396,0.22658532464331543
"[35,35]",nan,1.0
