File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
64w,0.012234889288665007,0.04201278998046476,0.020159948192112715,0.05134151155462325,"(False, 0.6068909092460728, 0.5439233114957851)","(False, 0.8183006052668808, 0.4131855605894703)"
65w,0.012823749875902957,0.041128792463787534,0.024519940798970314,0.054652006332392464,"(False, 0.5229926932140666, 0.6009793380161026)","(False, 0.7525577782752019, 0.45171569750570173)"
66w,0.011517511575089845,0.04282824778040606,0.020051158150048265,0.04343292513387063,"(False, 0.5744063005688338, 0.5656928903266227)","(False, 0.9860779039956252, 0.32409488557459)"
67w,0.009408325953396357,0.04311666417302007,0.02459790234837602,0.05191889853351152,"(False, 0.3824848891644415, 0.7021017351348382)","(False, 0.8304618431993512, 0.4062777126587074)"
68w,0.009720768690365755,0.04311787778867071,0.021610105451350774,0.06317545534206839,"(False, 0.44982513908825666, 0.6528365296826733)","(False, 0.6825099645931418, 0.49491654409212815)"
69w,0.010232750744720631,0.038683493238508504,0.025664166449610837,0.05252276127619658,"(False, 0.3987174399297818, 0.6901014160316306)","(False, 0.7365091304908209, 0.4614209130701452)"
70w,0.010915423126011348,0.037754836834245964,0.024006411314653257,0.04953604584058287,"(False, 0.45468783246868266, 0.6493338357163991)","(False, 0.7621689659232946, 0.44595916575114236)"
71w,0.011687220597494719,0.039265502261947915,0.020736823335072884,0.05770935984750473,"(False, 0.5635974425131804, 0.573028127744216)","(False, 0.6804009326339062, 0.49625063066018704)"
72w,0.011680886154528336,0.04159710391260063,0.02639778723441591,0.051526836910929914,"(False, 0.4424948974245641, 0.6581311218703305)","(False, 0.8072900726374108, 0.41949938214517)"
73w,0.010838655541723696,0.04249566937827254,0.024889327087111907,0.05221171416137868,"(False, 0.4354740288392982, 0.6632183863223255)","(False, 0.8139106340566546, 0.41569614825890167)"
74w,0.009795257825450099,0.04072297936480851,0.02476853965107221,0.06237758749117401,"(False, 0.39547175422698244, 0.6924947631556986)","(False, 0.6528463347603901, 0.5138553489244118)"
75w,0.009417389786980701,0.03972295338706289,0.03370829488701185,0.06014340119683771,"(False, 0.27937900206899274, 0.7799539837090097)","(False, 0.6604706850059469, 0.5089518247026692)"
76w,0.01192187178792925,0.03602223630977264,0.02676008532806707,0.054904425996316286,"(False, 0.4455094833133848, 0.655951608033595)","(False, 0.6560898444178158, 0.5117663183304035)"
77w,0.010848375771140617,0.04050135759873541,0.021383163723479506,0.06062344806605455,"(False, 0.5073325870497217, 0.6119214774430084)","(False, 0.6680807326334464, 0.5040820599971774)"
78w,0.010109223585480942,0.040900777604090166,0.02197218788226533,0.05010581537281005,"(False, 0.4600918051333667, 0.6454503259501083)","(False, 0.8162880356256011, 0.41433541567548837)"
79w,0.009618451326689259,0.042316153498983766,0.022715255169263187,0.057610001282392374,"(False, 0.4234357595817072, 0.6719773592273548)","(False, 0.7345279041317616, 0.46262705991629005)"
80w,0.01030373455230471,0.04242111936268245,0.022911555428519376,0.06026084801135975,"(False, 0.4497178109295469, 0.6529139270295587)","(False, 0.7039582210108569, 0.48145879213726706)"
81w,0.009067263292076966,0.04225279252491276,0.02286250681190381,0.06124831573028354,"(False, 0.39659969777924436, 0.691662675456457)","(False, 0.6898604805882254, 0.49028193021136235)"
82w,0.0090181620002312,0.04599788807422556,0.026038764709995516,0.0510232665662453,"(False, 0.34633601480984977, 0.7290902055246735)","(False, 0.9015080995354322, 0.36731822932487157)"
83w,0.00978104020331938,0.04285403594307979,0.022774983863965977,0.0651548675141293,"(False, 0.4294641990414185, 0.6675854422659948)","(False, 0.6577257782588014, 0.5107143548013306)"
84w,0.010433080120178184,0.04213807912835321,0.026353999261987233,0.046045174922490266,"(False, 0.3958822346643518, 0.692191907359645)","(False, 0.915146466470938, 0.3601147439835044)"
85w,0.009301613074850223,0.04063194499647338,0.02470854849088471,0.05496799121936961,"(False, 0.3764532375619597, 0.7065799738964993)","(False, 0.739192830138488, 0.4597899139500221)"
86w,0.012696689034783493,0.03817248465519185,0.02462406226620225,0.05301485249678444,"(False, 0.5156212203138525, 0.6061189864197556)","(False, 0.7200337802978356, 0.47150419719689873)"
87w,0.012171093461312177,0.038082579642644276,0.023404633651860837,0.051462782283013334,"(False, 0.5200292233732309, 0.603043206995157)","(False, 0.7400023464183056, 0.4592985705744792)"
88w,0.01275039059054972,0.04213896247705051,0.02522287476817193,0.05329307196020969,"(False, 0.505509015437015, 0.613201367950152)","(False, 0.7907024483128465, 0.4291176470421383)"
89w,0.01140756435136625,0.04086666248050008,0.027199354627906302,0.056268025853067144,"(False, 0.4194056994154629, 0.6749196594986244)","(False, 0.7262856988659121, 0.4676636446314313)"
90w,0.009059942040109625,0.044748042307652725,0.02019746969497654,0.04941815388758963,"(False, 0.4485681710102028, 0.6537431988151645)","(False, 0.9054980566340073, 0.3652015889600997)"
91w,0.010923510131632286,0.0401833887497034,0.023713036064153543,0.04287005429100816,"(False, 0.4606542199859894, 0.6450467047837005)","(False, 0.9373300177539481, 0.34858882672501945)"
92w,0.01007048810786726,0.044244532414879245,0.024324120221345936,0.058732615067460796,"(False, 0.4140124294826407, 0.6788650040576907)","(False, 0.7533213422228788, 0.4512568368767824)"
93w,0.014207535041748098,0.040064870625894144,0.022347124306476406,0.04850268175304241,"(False, 0.6357656961540515, 0.5249291493195103)","(False, 0.8260341320896346, 0.4087847301530463)"
94w,0.007631947092177072,0.04494367643719954,0.024376477935590175,0.0510819329664351,"(False, 0.3130865382744349, 0.7542149162441754)","(False, 0.8798350772421066, 0.3789486593031035)"
95w,0.006884216593917358,0.04433153229521025,0.025366617204480243,0.05268216859427447,"(False, 0.27138883117223334, 0.7860919912611446)","(False, 0.8414902703915691, 0.4000733334486779)"
96w,0.004570285075746083,0.041912690570907074,0.02578394152476732,0.06253802697284581,"(False, 0.17725315857375792, 0.8593095421579149)","(False, 0.6701952811703779, 0.5027333116119883)"
97w,0.005007269603868991,0.04143677350870689,0.023430264344991028,0.05818659988928841,"(False, 0.21370947976263255, 0.830773618346067)","(False, 0.712136017357065, 0.4763805527952143)"
98w,0.009467159636618927,0.03831875245436578,0.02463898902982335,0.04646595270096689,"(False, 0.3842349061140356, 0.7008043489591875)","(False, 0.8246630108063709, 0.40956293721029713)"
99w,0.004359126489774212,0.04010655608043834,0.025056600401075328,0.04840849952597848,"(False, 0.17397118603476378, 0.8618881071003897)","(False, 0.8285023595683876, 0.4073860592020031)"
100w,0.002876127074342927,0.04433913309487991,0.028769007731001918,0.050076091426578394,"(False, 0.09997310651919249, 0.9203656763460837)","(False, 0.8854351813757266, 0.37592196460393623)"
