File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
66s,0.028475323254642748,1.7905687177818805,0.029753370055556786,0.1491448603921369,"(False, 0.957045309538798, 0.3385443860575412)","(True, 12.005567694884386, 0.0)"
67s,0.02788724455361713,1.7779792044999922,0.03414013769040564,0.14649971951849147,"(False, 0.8168462824171399, 0.4140162792033071)","(True, 12.136400058264769, 0.0)"
68s,0.026942511524646107,1.76701699484493,0.03426365189916419,0.152612189121021,"(False, 0.7863292448783993, 0.43167462357253195)","(True, 11.578478790076792, 0.0)"
69s,0.025120408589060617,1.7473600746362354,0.033681979692664676,0.15239400069698567,"(False, 0.7458115234993561, 0.45578127784500366)","(True, 11.466068655226255, 0.0)"
70s,0.026007844586900197,1.7220322064797156,0.03612568502459877,0.14184230548870938,"(False, 0.7199266828903281, 0.4715701382792086)","(True, 12.14046966133661, 0.0)"
71s,0.024553728585358425,1.70325599908141,0.03219288238465637,0.1578935683927115,"(False, 0.7627067465403817, 0.44563830616468336)","(True, 10.787367822640418, 0.0)"
72s,0.023148195425827578,1.6798110777577655,0.03466360473115596,0.15555970675222577,"(False, 0.6677953895839854, 0.504264209930515)","(True, 10.798497328317511, 0.0)"
73s,0.020748324049579714,1.6567565118985197,0.03398286415281647,0.14478951998807882,"(False, 0.6105525407239728, 0.5414958500626916)","(True, 11.442516779079922, 0.0)"
74s,0.024413869197708937,1.6280442587662698,0.033863832151959906,0.13932311568784395,"(False, 0.7209423047029826, 0.47094501303277037)","(True, 11.68538509010905, 0.0)"
75s,0.022433273532154963,1.6101662355491406,0.03103389916355753,0.15800123966805135,"(False, 0.7228635181781442, 0.4697637388501801)","(True, 10.190845584072493, 0.0)"
76s,0.022314922788453928,1.5782356811825977,0.032486788781714834,0.15003242377019346,"(False, 0.6868922298966609, 0.49215064373254735)","(True, 10.519297372679928, 0.0)"
77s,0.02338806722096476,1.5531358552227488,0.027885932923074386,0.14263956858542187,"(False, 0.8387048511334602, 0.40163495541011374)","(True, 10.888534441217338, 0.0)"
78s,0.022551780899034868,1.5308207408453711,0.030719235351223454,0.1704951422756066,"(False, 0.7341257241982978, 0.4628721167831902)","(True, 8.978676579364288, 0.0)"
79s,0.023602706897467574,1.4981646988951844,0.02846827236315044,0.1365183245003239,"(False, 0.8290881370103479, 0.40705453600380914)","(True, 10.974092337996941, 0.0)"
80s,0.023323702572227933,1.4668323062612405,0.033745182347918644,0.14618390904279022,"(False, 0.6911713302289062, 0.48945787849648337)","(True, 10.034157082445214, 0.0)"
81s,0.026861829823249472,1.4328981275241848,0.036136033090122026,0.1311468103883284,"(False, 0.7433530336951206, 0.45726797117331985)","(True, 10.925909088306028, 0.0)"
82s,0.029786755246054564,1.399724287008553,0.0358680434475806,0.1545448446340747,"(False, 0.8304538631884524, 0.4062822227540863)","(True, 9.057075247788212, 0.0)"
83s,0.03222227955376478,1.3726778695145647,0.03188477761915042,0.15231240503084048,"(False, 1.0105850490364294, 0.31221507457844)","(True, 9.012252608292952, 0.0)"
84s,0.031258544191747784,1.3538210021509052,0.03267533414308,0.15447927463708244,"(False, 0.9566403836873306, 0.33874879824820625)","(True, 8.763771097005936, 0.0)"
85s,0.02799073231024951,1.3287828798469956,0.03058391222816857,0.13353779330215024,"(False, 0.9152109809048342, 0.36008088103069613)","(True, 9.95061283392946, 0.0)"
86s,0.02523038458451521,1.2998502941598407,0.02958408378530221,0.14701789833262713,"(False, 0.8528364362275779, 0.3937500150434752)","(True, 8.841442497150497, 0.0)"
87s,0.024137179678867526,1.2662830664679827,0.031100461232956726,0.135565591622129,"(False, 0.7761035921000969, 0.43768782292160546)","(True, 9.340740901257435, 0.0)"
88s,0.02524982566445888,1.2288476351509239,0.03305718518507024,0.14529270925949175,"(False, 0.7638226159637623, 0.4449729574602239)","(True, 8.457737772348993, 0.0)"
89s,0.027043251389269995,1.1934835314573942,0.033149849693707996,0.14841391729792827,"(False, 0.8157880545202876, 0.4146213665151379)","(True, 8.041587697342278, 8.881784197001252e-16)"
90s,0.03064090765728167,1.1552244178115334,0.03331867750180767,0.14011599936283736,"(False, 0.9196315686785371, 0.35776532397260885)","(True, 8.244771639675653, 2.220446049250313e-16)"
