File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
170s,0.0299349502868548,0.06374331519136939,0.00369831228436862,0.004650241309981977,"(True, 8.094219196517994, 6.661338147750939e-16)","(True, 13.707528479122397, 0.0)"
171s,0.027381400132238384,0.06636561814083847,0.0030090006279977683,0.004384826347164181,"(True, 9.099831976591629, 0.0)","(True, 15.135289949112675, 0.0)"
172s,0.024348770835008686,0.0685961745164542,0.0030168278929252708,0.004979654494081547,"(True, 8.070984391290175, 6.661338147750939e-16)","(True, 13.775287943768506, 0.0)"
173s,0.02138628493765702,0.07190845642190574,0.00335844112127922,0.004214575246254273,"(True, 6.367920164552729, 1.9160850683874742e-10)","(True, 17.061851365879583, 0.0)"
174s,0.019225685099518476,0.07557439196142215,0.003094767150240894,0.004154206264861292,"(True, 6.2123203996210075, 5.220783805270912e-10)","(True, 18.192257953264043, 0.0)"
175s,0.01832739069346902,0.0770811687997468,0.003447113706587217,0.004792987448752034,"(True, 5.316735174255068, 1.0564565289250538e-07)","(True, 16.082071906909892, 0.0)"
176s,0.018905658879917114,0.07628182827577591,0.0032110859303096442,0.004642552482282016,"(True, 5.887621599118665, 3.917928870222909e-09)","(True, 16.43101043378622, 0.0)"
177s,0.02030267486219971,0.07316908971256929,0.003469711108808104,0.00450065866253177,"(True, 5.851402098191966, 4.8744617231477605e-09)","(True, 16.25741812453052, 0.0)"
178s,0.022588374825294702,0.06971899811288074,0.003358720721587179,0.0040385107263723645,"(True, 6.725291174140987, 1.752420430989332e-11)","(True, 17.263541646082633, 0.0)"
179s,0.025482528253370856,0.065136578631186,0.0034108435023297453,0.004132587414026109,"(True, 7.471034140371803, 7.949196856316121e-14)","(True, 15.761694092691366, 0.0)"
180s,0.026451622437854004,0.0637168026496498,0.0033893701734533307,0.00501216846480571,"(True, 7.804288432414927, 5.995204332975845e-15)","(True, 12.712422397023259, 0.0)"
181s,0.025861996087682075,0.06457102184945376,0.0034775192718866157,0.004152355955812659,"(True, 7.4369094937183435, 1.0302869668521453e-13)","(True, 15.55045437736721, 0.0)"
182s,0.022644820418444078,0.06716775818326184,0.0035422080163929935,0.004504567366131793,"(True, 6.392854488964526, 1.6281709314114323e-10)","(True, 14.911034229007614, 0.0)"
183s,0.0180477186412955,0.07610582883307326,0.002947702217450373,0.00466261610814567,"(True, 6.122639707109203, 9.203764417264892e-10)","(True, 16.32255949618393, 0.0)"
184s,0.018643903307348907,0.08098399444507348,0.0034016044092784327,0.004687307481589703,"(True, 5.480914610909666, 4.23132677784821e-08)","(True, 17.27729507039033, 0.0)"
185s,0.02210470021110354,0.08045714127797311,0.0034888317070530185,0.004561767821920962,"(True, 6.3358459413266335, 2.360425188641102e-10)","(True, 17.637272307316284, 0.0)"
186s,0.022505423820439942,0.08104498181106458,0.0036684644413504308,0.005179286005672919,"(True, 6.134834937136605, 8.524765338080442e-10)","(True, 15.647906240801392, 0.0)"
187s,0.020144408968512377,0.0826923435406447,0.0034879564761242385,0.004975558305325561,"(True, 5.7754186746322365, 7.676197011363683e-09)","(True, 16.61971149089649, 0.0)"
188s,0.022050633743823538,0.07919554063008002,0.0037443322309265578,0.005224090745403658,"(True, 5.889069768354123, 3.883754651212712e-09)","(True, 15.159679356595996, 0.0)"
189s,0.02328570807590235,0.0786338310078614,0.0032162303649472374,0.004292392651287042,"(True, 7.240062257258228, 4.4853010194856324e-13)","(True, 18.319347132486502, 0.0)"
190s,0.02557394847434506,0.0749139912214616,0.00323854893452732,0.0044045999064539305,"(True, 7.896730601070162, 2.886579864025407e-15)","(True, 17.008126234505962, 0.0)"
191s,0.027043252235191082,0.06845489759259091,0.0031366083237149575,0.0052707313467145476,"(True, 8.621813578292558, 0.0)","(True, 12.987741755280606, 0.0)"
192s,0.024912833541331794,0.06877617731872679,0.003251128450029627,0.005157189800024714,"(True, 7.662826592134422, 1.8207657603852567e-14)","(True, 13.335979474402357, 0.0)"
193s,0.023262703902496597,0.07113331350937514,0.0033787730905564146,0.0049196814884855744,"(True, 6.884955952654905, 5.78048720001334e-12)","(True, 14.458926594305217, 0.0)"
194s,0.027254329626016264,0.06681395794390893,0.003670237838085311,0.005253551082032052,"(True, 7.425766620136612, 1.1213252548714081e-13)","(True, 12.717865858851718, 0.0)"
195s,0.02825840381324147,0.06284345063133188,0.0035202142051095494,0.004869896949405357,"(True, 8.027467127490347, 8.881784197001252e-16)","(True, 12.904472370612574, 0.0)"
196s,0.032661168687372864,0.052684654158932025,0.0033887782354183045,0.004484417319095262,"(True, 9.638036607415012, 0.0)","(True, 11.748383437597026, 0.0)"
197s,0.029738552565014172,0.05123312261034427,0.0037108842336594184,0.004299812787822099,"(True, 8.013872352921142, 1.1102230246251565e-15)","(True, 11.915198437347405, 0.0)"
198s,0.029954847567861664,0.04918367779671705,0.003952043405377498,0.004544008385137486,"(True, 7.579584659192372, 3.4638958368304884e-14)","(True, 10.823852781079083, 0.0)"
199s,0.030720890837354492,0.05123179544787105,0.0034896963625770192,0.00434238626391106,"(True, 8.8033134248586, 0.0)","(True, 11.798074223302299, 0.0)"
